factory_no,machine_no,part_no,serial_no,timestamp
2,8,h42CLDR,h42CLDR0126661607967311,1607967311.9449785
2,8,h42CLDR,h42CLDR0126661607958727,1607958727.0211844
2,9,i42CLDR,i42CLDR0126661607964951,1607964951.5039632
2,9,i42CLDR,i42CLDR0126661607938565,1607938565.8121126
2,10,j42CLDR,j42CLDR0126661607997117,1607997117.6511676
2,10,j42CLDR,j42CLDR0126661607991774,1607991774.8933043
3,1,a42CLDR,a42CLDR0136661607971008,1607971008.1987064
3,2,b42CLDR,b42CLDR0136661607996534,1607996534.6492918
3,3,c42CLDR,c42CLDR0136661607998856,1607998856.683862
3,4,d42CLDR,d42CLDR0136661608001894,1608001894.4882395
3,5,e42CLDR,e42CLDR0136661607944423,1607944423.79768
3,6,f42CLDR,f42CLDR0136661607937566,1607937566.3178868
3,7,g42CLDR,g42CLDR0136661607944690,1607944690.1336155
3,8,h42CLDR,h42CLDR0136661607963629,1607963629.0916586
3,9,i42CLDR,i42CLDR0136661607934338,1607934338.3263237
3,10,j42CLDR,j42CLDR0136661607999702,1607999702.0510516
4,1,a42CLDR,a42CLDR0146661607998230,1607998230.5595388
4,1,a42CLDR,a42CLDR0146661608003225,1608003225.9932628
4,1,a42CLDR,a42CLDR0146661607982729,1607982729.1494632
4,1,a42CLDR,a42CLDR0146661607946919,1607946919.6628535
4,1,a42CLDR,a42CLDR0146661607947265,1607947265.544528
4,2,b42CLDR,b42CLDR0146661607948564,1607948564.9363234
4,2,b42CLDR,b42CLDR0146661607928190,1607928190.8226697
4,2,b42CLDR,b42CLDR0146661607939271,1607939271.0352194
4,2,b42CLDR,b42CLDR0146661607955362,1607955362.6059022
4,2,b42CLDR,b42CLDR0146661607985131,1607985131.0142975
4,3,c42CLDR,c42CLDR0146661607962001,1607962001.9027307
4,3,c42CLDR,c42CLDR0146661607934128,1607934128.5065925
4,3,c42CLDR,c42CLDR0146661607964185,1607964185.2784827
4,3,c42CLDR,c42CLDR0146661608003921,1608003921.4224958
4,3,c42CLDR,c42CLDR0146661607978146,1607978146.7235897
4,4,d42CLDR,d42CLDR0146661607986253,1607986253.1687589
4,4,d42CLDR,d42CLDR0146661608005672,1608005672.0225255
4,4,d42CLDR,d42CLDR0146661607959709,1607959709.7695186
4,4,d42CLDR,d42CLDR0146661607932068,1607932068.6187947
4,4,d42CLDR,d42CLDR0146661607990925,1607990925.045992
4,5,e42CLDR,e42CLDR0146661607982145,1607982145.3909068
4,5,e42CLDR,e42CLDR0146661607998930,1607998930.972936
4,5,e42CLDR,e42CLDR0146661607930355,1607930355.979213
4,5,e42CLDR,e42CLDR0146661607975778,1607975778.206587
4,5,e42CLDR,e42CLDR0146661607936469,1607936469.6507516
4,6,f42CLDR,f42CLDR0146661608000398,1608000398.562129
4,6,f42CLDR,f42CLDR0146661607961941,1607961941.3032646
4,6,f42CLDR,f42CLDR0146661607984790,1607984790.0082643
4,6,f42CLDR,f42CLDR0146661607954693,1607954693.5901756
4,6,f42CLDR,f42CLDR0146661607951609,1607951609.884344
4,7,g42CLDR,g42CLDR0146661608001804,1608001804.054262
4,7,g42CLDR,g42CLDR0146661607932710,1607932710.012574
4,7,g42CLDR,g42CLDR0146661607939993,1607939993.5542374
4,7,g42CLDR,g42CLDR0146661607929463,1607929463.1750312
4,7,g42CLDR,g42CLDR0146661608007546,1608007546.3365202
4,8,h42CLDR,h42CLDR0146661608010149,1608010149.1512406
4,8,h42CLDR,h42CLDR0146661608003501,1608003501.9466496
4,8,h42CLDR,h42CLDR0146661607956011,1607956011.5611508
4,8,h42CLDR,h42CLDR0146661607992546,1607992546.1774423
4,8,h42CLDR,h42CLDR0146661608007954,1608007954.3565247
4,9,i42CLDR,i42CLDR0146661607949248,1607949248.4363892
4,9,i42CLDR,i42CLDR0146661608008114,1608008114.4369423
4,9,i42CLDR,i42CLDR0146661607928156,1607928156.2819881
4,9,i42CLDR,i42CLDR0146661607932659,1607932659.5001228
4,9,i42CLDR,i42CLDR0146661607944494,1607944494.2524161
4,10,j42CLDR,j42CLDR0146661608011970,1608011970.3750849
4,10,j42CLDR,j42CLDR0146661607967993,1607967993.9065711
4,10,j42CLDR,j42CLDR0146661607974043,1607974043.608226
4,10,j42CLDR,j42CLDR0146661607958677,1607958677.4394946
4,10,j42CLDR,j42CLDR0146661607958617,1607958617.112433
5,1,a42CLDR,a42CLDR0156661607947507,1607947507.5431437
5,2,b42CLDR,b42CLDR0156661607992720,1607992720.3002892
5,3,c42CLDR,c42CLDR0156661607985051,1607985051.9895396
5,4,d42CLDR,d42CLDR0156661608005011,1608005011.7264824
5,5,e42CLDR,e42CLDR0156661607966870,1607966870.7382257
5,6,f42CLDR,f42CLDR0156661607995715,1607995715.4702222
5,7,g42CLDR,g42CLDR0156661607938401,1607938401.1322374
5,8,h42CLDR,h42CLDR0156661607944956,1607944956.764327
5,9,i42CLDR,i42CLDR0156661608009289,1608009289.2607944
5,10,j42CLDR,j42CLDR0156661607995033,1607995033.6969995
1,1,a42CLDR,a42CLDR0116661608085543,1608085543.522472
1,2,b42CLDR,b42CLDR0116661608020665,1608020665.683069
1,3,c42CLDR,c42CLDR0116661608052875,1608052875.1950908
1,4,d42CLDR,d42CLDR0116661608080454,1608080454.2175272
1,5,e42CLDR,e42CLDR0116661608024746,1608024746.7247102
1,6,f42CLDR,f42CLDR0116661608042135,1608042135.1484623
1,7,g42CLDR,g42CLDR0116661608095312,1608095312.618887
1,8,h42CLDR,h42CLDR0116661608084049,1608084049.4869137
1,9,i42CLDR,i42CLDR0116661608025428,1608025428.1111574
1,10,j42CLDR,j42CLDR0116661608071740,1608071740.9735649
2,1,a42CLDR,a42CLDR0126661608061620,1608061620.4976215
2,1,a42CLDR,a42CLDR0126661608089430,1608089430.2617471
2,2,b42CLDR,b42CLDR0126661608060355,1608060355.1170526
2,2,b42CLDR,b42CLDR0126661608041261,1608041261.2687814
2,3,c42CLDR,c42CLDR0126661608097068,1608097068.4998605
2,3,c42CLDR,c42CLDR0126661608022537,1608022537.4902723
2,4,d42CLDR,d42CLDR0126661608018309,1608018309.9500167
2,4,d42CLDR,d42CLDR0126661608090322,1608090322.012152
2,5,e42CLDR,e42CLDR0126661608082720,1608082720.4464378
2,5,e42CLDR,e42CLDR0126661608098103,1608098103.8844473
2,6,f42CLDR,f42CLDR0126661608062736,1608062736.3117468
2,6,f42CLDR,f42CLDR0126661608024947,1608024947.8427896
2,7,g42CLDR,g42CLDR0126661608039329,1608039329.7328808
2,7,g42CLDR,g42CLDR0126661608056756,1608056756.2438056
2,8,h42CLDR,h42CLDR0126661608017332,1608017332.9548807
2,8,h42CLDR,h42CLDR0126661608039508,1608039508.2370937
2,9,i42CLDR,i42CLDR0126661608053408,1608053408.5727184
2,9,i42CLDR,i42CLDR0126661608054804,1608054804.0942974
2,10,j42CLDR,j42CLDR0126661608081284,1608081284.9890573
2,10,j42CLDR,j42CLDR0126661608046952,1608046952.7817888
3,1,a42CLDR,a42CLDR0136661608018298,1608018298.3285377
3,2,b42CLDR,b42CLDR0136661608087135,1608087135.7033193
3,3,c42CLDR,c42CLDR0136661608077855,1608077855.2185817
3,4,d42CLDR,d42CLDR0136661608019659,1608019659.623466
3,5,e42CLDR,e42CLDR0136661608049548,1608049548.562937
3,6,f42CLDR,f42CLDR0136661608048917,1608048917.5734882
3,7,g42CLDR,g42CLDR0136661608046319,1608046319.4430234
3,8,h42CLDR,h42CLDR0136661608056028,1608056028.2509494
3,9,i42CLDR,i42CLDR0136661608050331,1608050331.133278
3,10,j42CLDR,j42CLDR0136661608069894,1608069894.2096448
4,1,a42CLDR,a42CLDR0146661608095655,1608095655.7732065
4,1,a42CLDR,a42CLDR0146661608041221,1608041221.6701653
4,1,a42CLDR,a42CLDR0146661608028635,1608028635.2470672
4,1,a42CLDR,a42CLDR0146661608030456,1608030456.0692499
4,1,a42CLDR,a42CLDR0146661608086060,1608086060.4650245
4,2,b42CLDR,b42CLDR0146661608014344,1608014344.180553
4,2,b42CLDR,b42CLDR0146661608085008,1608085008.9754431
4,2,b42CLDR,b42CLDR0146661608068078,1608068078.4271457
4,2,b42CLDR,b42CLDR0146661608087942,1608087942.0775964
4,2,b42CLDR,b42CLDR0146661608058435,1608058435.174522
4,3,c42CLDR,c42CLDR0146661608015971,1608015971.6551056
4,3,c42CLDR,c42CLDR0146661608047571,1608047571.166881
4,3,c42CLDR,c42CLDR0146661608088665,1608088665.2227006
4,3,c42CLDR,c42CLDR0146661608052731,1608052731.979435
4,3,c42CLDR,c42CLDR0146661608076252,1608076252.2766798
4,4,d42CLDR,d42CLDR0146661608044525,1608044525.1873498
4,4,d42CLDR,d42CLDR0146661608015856,1608015856.2759452
4,4,d42CLDR,d42CLDR0146661608042455,1608042455.201314
4,4,d42CLDR,d42CLDR0146661608091074,1608091074.5457551
4,4,d42CLDR,d42CLDR0146661608050111,1608050111.989538
4,5,e42CLDR,e42CLDR0146661608044089,1608044089.9062362
4,5,e42CLDR,e42CLDR0146661608065527,1608065527.5499306
4,5,e42CLDR,e42CLDR0146661608087221,1608087221.1141772
4,5,e42CLDR,e42CLDR0146661608070280,1608070280.6930604
4,5,e42CLDR,e42CLDR0146661608026821,1608026821.4220788
4,6,f42CLDR,f42CLDR0146661608080987,1608080987.5312383
4,6,f42CLDR,f42CLDR0146661608035297,1608035297.1921437
4,6,f42CLDR,f42CLDR0146661608015749,1608015749.339351
4,6,f42CLDR,f42CLDR0146661608050507,1608050507.6459723
4,6,f42CLDR,f42CLDR0146661608067605,1608067605.0351167
4,7,g42CLDR,g42CLDR0146661608012173,1608012173.9895678
4,7,g42CLDR,g42CLDR0146661608037125,1608037125.08421
4,7,g42CLDR,g42CLDR0146661608023236,1608023236.1584227
4,7,g42CLDR,g42CLDR0146661608042144,1608042144.808581
4,7,g42CLDR,g42CLDR0146661608061916,1608061916.2646222
4,8,h42CLDR,h42CLDR0146661608048926,1608048926.4108553
4,8,h42CLDR,h42CLDR0146661608092988,1608092988.864361
4,8,h42CLDR,h42CLDR0146661608037655,1608037655.069545
4,8,h42CLDR,h42CLDR0146661608097834,1608097834.9456313
4,8,h42CLDR,h42CLDR0146661608068412,1608068412.6075063
4,9,i42CLDR,i42CLDR0146661608028059,1608028059.7485495
4,9,i42CLDR,i42CLDR0146661608066590,1608066590.4860437
4,9,i42CLDR,i42CLDR0146661608067782,1608067782.7440095
4,9,i42CLDR,i42CLDR0146661608082565,1608082565.7597935
4,9,i42CLDR,i42CLDR0146661608082458,1608082458.6308854
4,10,j42CLDR,j42CLDR0146661608040889,1608040889.1479292
4,10,j42CLDR,j42CLDR0146661608064615,1608064615.3946311
4,10,j42CLDR,j42CLDR0146661608077909,1608077909.1535668
4,10,j42CLDR,j42CLDR0146661608079745,1608079745.9782434
4,10,j42CLDR,j42CLDR0146661608012644,1608012644.2459214
5,1,a42CLDR,a42CLDR0156661608063194,1608063194.6771364
5,2,b42CLDR,b42CLDR0156661608019145,1608019145.339939
5,3,c42CLDR,c42CLDR0156661608089588,1608089588.7707164
5,4,d42CLDR,d42CLDR0156661608032894,1608032894.6516733
5,5,e42CLDR,e42CLDR0156661608058548,1608058548.8158078
5,6,f42CLDR,f42CLDR0156661608086657,1608086657.5807736
5,7,g42CLDR,g42CLDR0156661608033814,1608033814.6257217
5,8,h42CLDR,h42CLDR0156661608080957,1608080957.4382994
5,9,i42CLDR,i42CLDR0156661608014258,1608014258.9703267
5,10,j42CLDR,j42CLDR0156661608024247,1608024247.5313296
1,1,a42CLDR,a42CLDR0116661608129329,1608129329.123227
1,2,b42CLDR,b42CLDR0116661608152652,1608152652.5627737
1,3,c42CLDR,c42CLDR0116661608129858,1608129858.265384
1,4,d42CLDR,d42CLDR0116661608183138,1608183138.9832337
1,5,e42CLDR,e42CLDR0116661608176604,1608176604.123893
1,6,f42CLDR,f42CLDR0116661608169215,1608169215.1524506
1,7,g42CLDR,g42CLDR0116661608175212,1608175212.5108328
1,8,h42CLDR,h42CLDR0116661608165008,1608165008.6954944
1,9,i42CLDR,i42CLDR0116661608157738,1608157738.7057612
1,10,j42CLDR,j42CLDR0116661608133143,1608133143.1504006
2,1,a42CLDR,a42CLDR0126661608181775,1608181775.3887265
2,1,a42CLDR,a42CLDR0126661608135957,1608135957.0965085
2,2,b42CLDR,b42CLDR0126661608174137,1608174137.8305156
2,2,b42CLDR,b42CLDR0126661608140708,1608140708.0835106
2,3,c42CLDR,c42CLDR0126661608172702,1608172702.4208493
2,3,c42CLDR,c42CLDR0126661608110535,1608110535.6377072
2,4,d42CLDR,d42CLDR0126661608110911,1608110911.4759614
2,4,d42CLDR,d42CLDR0126661608118950,1608118950.0968451
2,5,e42CLDR,e42CLDR0126661608170124,1608170124.2075732
2,5,e42CLDR,e42CLDR0126661608157726,1608157726.8718362
2,6,f42CLDR,f42CLDR0126661608123017,1608123017.3350158
2,6,f42CLDR,f42CLDR0126661608105673,1608105673.417521
2,7,g42CLDR,g42CLDR0126661608151541,1608151541.598189
2,7,g42CLDR,g42CLDR0126661608136104,1608136104.8601196
2,8,h42CLDR,h42CLDR0126661608112955,1608112955.6133945
2,8,h42CLDR,h42CLDR0126661608172471,1608172471.3818462
2,9,i42CLDR,i42CLDR0126661608136391,1608136391.1126564
2,9,i42CLDR,i42CLDR0126661608154796,1608154796.866105
2,10,j42CLDR,j42CLDR0126661608133794,1608133794.9693573
2,10,j42CLDR,j42CLDR0126661608165187,1608165187.2300174
3,1,a42CLDR,a42CLDR0136661608168529,1608168529.0024488
3,2,b42CLDR,b42CLDR0136661608138093,1608138093.0180776
3,3,c42CLDR,c42CLDR0136661608169788,1608169788.5848048
3,4,d42CLDR,d42CLDR0136661608169388,1608169388.7303746
3,5,e42CLDR,e42CLDR0136661608129665,1608129665.3329692
3,6,f42CLDR,f42CLDR0136661608166104,1608166104.894047
3,7,g42CLDR,g42CLDR0136661608121843,1608121843.234679
3,8,h42CLDR,h42CLDR0136661608154492,1608154492.902009
3,9,i42CLDR,i42CLDR0136661608161800,1608161800.700322
3,10,j42CLDR,j42CLDR0136661608179760,1608179760.302115
4,1,a42CLDR,a42CLDR0146661608147492,1608147492.7123165
4,1,a42CLDR,a42CLDR0146661608111170,1608111170.8659186
4,1,a42CLDR,a42CLDR0146661608149729,1608149729.811828
4,1,a42CLDR,a42CLDR0146661608170370,1608170370.9403145
4,1,a42CLDR,a42CLDR0146661608156549,1608156549.3365657
4,2,b42CLDR,b42CLDR0146661608109590,1608109590.7312675
4,2,b42CLDR,b42CLDR0146661608131489,1608131489.2527618
4,2,b42CLDR,b42CLDR0146661608135236,1608135236.1304748
4,2,b42CLDR,b42CLDR0146661608107201,1608107201.8715007
4,2,b42CLDR,b42CLDR0146661608125040,1608125040.759183
4,3,c42CLDR,c42CLDR0146661608173345,1608173345.2465098
4,3,c42CLDR,c42CLDR0146661608176367,1608176367.8812985
4,3,c42CLDR,c42CLDR0146661608151730,1608151730.0189972
4,3,c42CLDR,c42CLDR0146661608166271,1608166271.8606625
4,3,c42CLDR,c42CLDR0146661608140994,1608140994.7420676
4,4,d42CLDR,d42CLDR0146661608124117,1608124117.5946343
4,4,d42CLDR,d42CLDR0146661608112009,1608112009.4615502
4,4,d42CLDR,d42CLDR0146661608108294,1608108294.6434612
4,4,d42CLDR,d42CLDR0146661608114877,1608114877.459519
4,4,d42CLDR,d42CLDR0146661608155713,1608155713.908258
4,5,e42CLDR,e42CLDR0146661608166367,1608166367.0955849
4,5,e42CLDR,e42CLDR0146661608102499,1608102499.821927
4,5,e42CLDR,e42CLDR0146661608104001,1608104001.568369
4,5,e42CLDR,e42CLDR0146661608183562,1608183562.667876
4,5,e42CLDR,e42CLDR0146661608100661,1608100661.5272288
4,6,f42CLDR,f42CLDR0146661608150576,1608150576.8078346
4,6,f42CLDR,f42CLDR0146661608174903,1608174903.7948496
4,6,f42CLDR,f42CLDR0146661608158747,1608158747.2056015
4,6,f42CLDR,f42CLDR0146661608138718,1608138718.8061635
4,6,f42CLDR,f42CLDR0146661608127767,1608127767.5197396
4,7,g42CLDR,g42CLDR0146661608106441,1608106441.754334
4,7,g42CLDR,g42CLDR0146661608104362,1608104362.6212232
4,7,g42CLDR,g42CLDR0146661608139633,1608139633.179459
4,7,g42CLDR,g42CLDR0146661608116389,1608116389.3681297
4,7,g42CLDR,g42CLDR0146661608163086,1608163086.7762334
4,8,h42CLDR,h42CLDR0146661608176192,1608176192.890815
4,8,h42CLDR,h42CLDR0146661608164955,1608164955.9353604
4,8,h42CLDR,h42CLDR0146661608179644,1608179644.559635
4,8,h42CLDR,h42CLDR0146661608183557,1608183557.7817903
4,8,h42CLDR,h42CLDR0146661608119780,1608119780.296935
4,9,i42CLDR,i42CLDR0146661608134925,1608134925.2992647
4,9,i42CLDR,i42CLDR0146661608115320,1608115320.0677164
4,9,i42CLDR,i42CLDR0146661608169130,1608169130.9146023
4,9,i42CLDR,i42CLDR0146661608169903,1608169903.6123443
4,9,i42CLDR,i42CLDR0146661608131345,1608131345.622144
4,10,j42CLDR,j42CLDR0146661608162995,1608162995.5581641
4,10,j42CLDR,j42CLDR0146661608162833,1608162833.7403333
4,10,j42CLDR,j42CLDR0146661608125152,1608125152.8112438
4,10,j42CLDR,j42CLDR0146661608159934,1608159934.0321183
4,10,j42CLDR,j42CLDR0146661608117023,1608117023.990208
5,1,a42CLDR,a42CLDR0156661608152619,1608152619.0835268
5,2,b42CLDR,b42CLDR0156661608131694,1608131694.628844
5,3,c42CLDR,c42CLDR0156661608149108,1608149108.2933233
5,4,d42CLDR,d42CLDR0156661608122969,1608122969.5057583
5,5,e42CLDR,e42CLDR0156661608117580,1608117580.5857253
5,6,f42CLDR,f42CLDR0156661608138234,1608138234.8363478
5,7,g42CLDR,g42CLDR0156661608111065,1608111065.6038742
5,8,h42CLDR,h42CLDR0156661608159716,1608159716.3100162
5,9,i42CLDR,i42CLDR0156661608104715,1608104715.3732271
5,10,j42CLDR,j42CLDR0156661608138225,1608138225.883571
1,1,a42CLDR,a42CLDR0116661608231103,1608231103.3557265
1,2,b42CLDR,b42CLDR0116661608185629,1608185629.0465677
1,3,c42CLDR,c42CLDR0116661608249859,1608249859.369993
1,4,d42CLDR,d42CLDR0116661608187425,1608187425.5053413
1,5,e42CLDR,e42CLDR0116661608218368,1608218368.6325126
1,6,f42CLDR,f42CLDR0116661608226459,1608226459.968831
1,7,g42CLDR,g42CLDR0116661608255067,1608255067.3839707
1,8,h42CLDR,h42CLDR0116661608270469,1608270469.6849859
1,9,i42CLDR,i42CLDR0116661608185267,1608185267.8954403
1,10,j42CLDR,j42CLDR0116661608252010,1608252010.6930695
2,1,a42CLDR,a42CLDR0126661608239319,1608239319.5239983
2,1,a42CLDR,a42CLDR0126661608212309,1608212309.0810099
2,2,b42CLDR,b42CLDR0126661608248228,1608248228.3098545
2,2,b42CLDR,b42CLDR0126661608269647,1608269647.5345693
2,3,c42CLDR,c42CLDR0126661608188187,1608188187.3054771
2,3,c42CLDR,c42CLDR0126661608210399,1608210399.1727417
2,4,d42CLDR,d42CLDR0126661608226043,1608226043.0412095
2,4,d42CLDR,d42CLDR0126661608216184,1608216184.2174678
2,5,e42CLDR,e42CLDR0126661608207856,1608207856.775496
2,5,e42CLDR,e42CLDR0126661608221157,1608221157.1742654
2,6,f42CLDR,f42CLDR0126661608245600,1608245600.6745362
2,6,f42CLDR,f42CLDR0126661608209949,1608209949.8219469
2,7,g42CLDR,g42CLDR0126661608255603,1608255603.376087
2,7,g42CLDR,g42CLDR0126661608224431,1608224431.1687949
2,8,h42CLDR,h42CLDR0126661608189709,1608189709.084
2,8,h42CLDR,h42CLDR0126661608212553,1608212553.9803758
2,9,i42CLDR,i42CLDR0126661608186635,1608186635.8710794
2,9,i42CLDR,i42CLDR0126661608185588,1608185588.4724398
2,10,j42CLDR,j42CLDR0126661608187206,1608187206.081369
2,10,j42CLDR,j42CLDR0126661608199848,1608199848.7555852
3,1,a42CLDR,a42CLDR0136661608269091,1608269091.8997014
3,2,b42CLDR,b42CLDR0136661608196162,1608196162.379877
3,3,c42CLDR,c42CLDR0136661608209250,1608209250.9064674
3,4,d42CLDR,d42CLDR0136661608240484,1608240484.844426
3,5,e42CLDR,e42CLDR0136661608268564,1608268564.7264497
3,6,f42CLDR,f42CLDR0136661608214310,1608214310.8871114
3,7,g42CLDR,g42CLDR0136661608234909,1608234909.354528
3,8,h42CLDR,h42CLDR0136661608245812,1608245812.663546
3,9,i42CLDR,i42CLDR0136661608210864,1608210864.7811685
3,10,j42CLDR,j42CLDR0136661608265352,1608265352.681107
4,1,a42CLDR,a42CLDR0146661608235776,1608235776.2123907
4,1,a42CLDR,a42CLDR0146661608238156,1608238156.02202
4,1,a42CLDR,a42CLDR0146661608246897,1608246897.566652
4,1,a42CLDR,a42CLDR0146661608231231,1608231231.1456165
4,1,a42CLDR,a42CLDR0146661608224441,1608224441.909661
4,2,b42CLDR,b42CLDR0146661608258565,1608258565.9238913
4,2,b42CLDR,b42CLDR0146661608259704,1608259704.3571439
4,2,b42CLDR,b42CLDR0146661608222929,1608222929.7229202
4,2,b42CLDR,b42CLDR0146661608236475,1608236475.901543
4,2,b42CLDR,b42CLDR0146661608243366,1608243366.6333435
4,3,c42CLDR,c42CLDR0146661608187428,1608187428.4446805
4,3,c42CLDR,c42CLDR0146661608222909,1608222909.9762602
4,3,c42CLDR,c42CLDR0146661608208863,1608208863.26698
4,3,c42CLDR,c42CLDR0146661608250064,1608250064.9544022
4,3,c42CLDR,c42CLDR0146661608225288,1608225288.9841244
4,4,d42CLDR,d42CLDR0146661608220291,1608220291.456568
4,4,d42CLDR,d42CLDR0146661608191919,1608191919.3067367
4,4,d42CLDR,d42CLDR0146661608267276,1608267276.0715659
4,4,d42CLDR,d42CLDR0146661608188699,1608188699.789299
4,4,d42CLDR,d42CLDR0146661608206533,1608206533.8248782
4,5,e42CLDR,e42CLDR0146661608268182,1608268182.2063398
4,5,e42CLDR,e42CLDR0146661608197361,1608197361.9247441
4,5,e42CLDR,e42CLDR0146661608197524,1608197524.9087567
4,5,e42CLDR,e42CLDR0146661608242179,1608242179.1670685
4,5,e42CLDR,e42CLDR0146661608268885,1608268885.445297
4,6,f42CLDR,f42CLDR0146661608211726,1608211726.4802034
4,6,f42CLDR,f42CLDR0146661608265573,1608265573.8694215
4,6,f42CLDR,f42CLDR0146661608241836,1608241836.8587892
4,6,f42CLDR,f42CLDR0146661608264310,1608264310.6153805
4,6,f42CLDR,f42CLDR0146661608235406,1608235406.947482
4,7,g42CLDR,g42CLDR0146661608217759,1608217759.1944993
4,7,g42CLDR,g42CLDR0146661608258543,1608258543.8793263
4,7,g42CLDR,g42CLDR0146661608244972,1608244972.1152918
4,7,g42CLDR,g42CLDR0146661608213689,1608213689.7926445
4,7,g42CLDR,g42CLDR0146661608259173,1608259173.2360134
4,8,h42CLDR,h42CLDR0146661608196713,1608196713.2927256
4,8,h42CLDR,h42CLDR0146661608226421,1608226421.9888117
4,8,h42CLDR,h42CLDR0146661608224136,1608224136.90235
4,8,h42CLDR,h42CLDR0146661608234853,1608234853.1058228
4,8,h42CLDR,h42CLDR0146661608221647,1608221647.675345
4,9,i42CLDR,i42CLDR0146661608210352,1608210352.6495311
4,9,i42CLDR,i42CLDR0146661608213412,1608213412.8345854
4,9,i42CLDR,i42CLDR0146661608195709,1608195709.32664
4,9,i42CLDR,i42CLDR0146661608216525,1608216525.8641293
4,9,i42CLDR,i42CLDR0146661608200044,1608200044.3389988
4,10,j42CLDR,j42CLDR0146661608261741,1608261741.5786638
4,10,j42CLDR,j42CLDR0146661608230416,1608230416.1170566
4,10,j42CLDR,j42CLDR0146661608253162,1608253162.2776217
4,10,j42CLDR,j42CLDR0146661608236032,1608236032.1530802
4,10,j42CLDR,j42CLDR0146661608246615,1608246615.8614297
5,1,a42CLDR,a42CLDR0156661608249976,1608249976.8060255
5,2,b42CLDR,b42CLDR0156661608247829,1608247829.660875
5,3,c42CLDR,c42CLDR0156661608252211,1608252211.5192938
5,4,d42CLDR,d42CLDR0156661608245786,1608245786.6478295
5,5,e42CLDR,e42CLDR0156661608210586,1608210586.6681101
5,6,f42CLDR,f42CLDR0156661608188799,1608188799.3818283
5,7,g42CLDR,g42CLDR0156661608264660,1608264660.3175042
5,8,h42CLDR,h42CLDR0156661608193567,1608193567.9083118
5,9,i42CLDR,i42CLDR0156661608258168,1608258168.1456318
5,10,j42CLDR,j42CLDR0156661608217326,1608217326.3553805
1,1,a42CLDR,a42CLDR0116661608357527,1608357527.745934
1,2,b42CLDR,b42CLDR0116661608296363,1608296363.3068802
1,3,c42CLDR,c42CLDR0116661608311928,1608311928.4076507
1,4,d42CLDR,d42CLDR0116661608288057,1608288057.8120768
1,5,e42CLDR,e42CLDR0116661608294708,1608294708.832924
